,A,F,pe,ds,ec,beta,dl,du
14662,90,2,0.26,0.01,0.001,1.0,-0.9450924623512096,2.632692307692307
14663,90,3,0.26,0.01,0.001,1.0,-0.8592114419261783,2.691025641025641
14664,90,4,0.26,0.01,0.001,0.9110539710716836,-0.7485150000000003,2.720192307692307
14665,90,5,0.26,0.01,0.001,0.7626700697001112,-0.7473320000000001,2.737692307692307
14666,90,6,0.26,0.01,0.001,0.6585017114692102,-0.7465433333333336,2.749358974358974
14667,90,7,0.26,0.01,0.001,0.58101316136984,-0.7459799999999999,2.757692307692307
14668,90,8,0.26,0.01,0.001,0.5209316047702232,-0.7455575000000002,2.7639423076923073
14669,90,9,0.26,0.01,0.001,0.4728719095867519,-0.7452288888888892,2.7688034188034187
14670,90,10,0.26,0.01,0.001,0.43348271639803765,-0.7449660000000002,2.7726923076923073
14671,90,11,0.26,0.01,0.001,0.40056422613268405,-0.7447509090909092,2.7758741258741253
14672,90,12,0.26,0.01,0.001,0.37261004077910853,-0.7445716666666666,2.7785256410256403
14673,90,13,0.26,0.01,0.001,0.3485523725587768,-0.74442,2.78076923076923
14674,90,14,0.26,0.01,0.001,0.32761231340745545,-0.7442899999999999,2.7826923076923076
14675,90,15,0.26,0.01,0.001,0.3092077499566739,-0.7441773333333332,2.784358974358974
14676,90,16,0.26,0.01,0.001,0.29289452687995043,-0.74407875,2.7858173076923074
14677,90,17,0.26,0.01,0.001,0.27832761103811654,-0.7439917647058825,2.78710407239819
14678,90,18,0.26,0.01,0.001,0.26523472797372155,-0.7439144444444443,2.7882478632478627
14679,90,19,0.26,0.01,0.001,0.2533980220213567,-0.7438452631578949,2.7892712550607284
14680,90,20,0.26,0.01,0.001,0.24264102054047515,-0.7437829999999999,2.790192307692307
14681,90,21,0.26,0.01,0.001,0.23281918971871013,-0.7437266666666669,2.791025641025641
14682,90,22,0.26,0.01,0.001,0.22381297479028212,-0.7436754545454545,2.7917832167832164
14683,90,23,0.26,0.01,0.001,0.21552259195207593,-0.7436286956521738,2.7924749163879596
14684,90,24,0.26,0.01,0.001,0.20786407678081628,-0.7435858333333334,2.793108974358974
14685,90,25,0.26,0.01,0.001,0.2007662480852501,-0.7435464,2.7936923076923073
14686,90,26,0.26,0.01,0.001,0.19416834821834714,-0.7435100000000001,2.794230769230769
14687,90,27,0.26,0.01,0.001,0.18801818976840012,-0.7434762962962965,2.7947293447293444
14688,90,28,0.26,0.01,0.001,0.18227068583653838,-0.7434449999999999,2.7951923076923073
14689,90,29,0.26,0.01,0.001,0.1768866740765019,-0.7434158620689657,2.795623342175066
14690,90,30,0.26,0.01,0.001,0.17183196798870073,-0.7433886666666668,2.7960256410256408
14691,93,2,0.26,0.01,0.001,1.0,-0.9450924623512096,2.6269230769230765
14692,93,3,0.26,0.01,0.001,1.0,-0.8592114419261783,2.687179487179487
14693,93,4,0.26,0.01,0.001,0.9109100118060921,-0.74871,2.717307692307692
14694,93,5,0.26,0.01,0.001,0.7625783743919146,-0.7474880000000004,2.735384615384615
14695,93,6,0.26,0.01,0.001,0.6584382356312201,-0.7466733333333337,2.747435897435897
14696,93,7,0.26,0.01,0.001,0.5809666312102629,-0.7460914285714284,2.7560439560439556
14697,93,8,0.26,0.01,0.001,0.520896040258018,-0.745655,2.7624999999999993
14698,93,9,0.26,0.01,0.001,0.47284384607985563,-0.7453155555555557,2.767521367521367
14699,93,10,0.26,0.01,0.001,0.43346000877892576,-0.745044,2.7715384615384613
14700,93,11,0.26,0.01,0.001,0.4005454755823348,-0.7448218181818181,2.7748251748251747
14701,93,12,0.26,0.01,0.001,0.3725942963482916,-0.7446366666666666,2.777564102564102
14702,93,13,0.26,0.01,0.001,0.34853896527892925,-0.7444800000000003,2.7798816568047333
14703,93,14,0.26,0.01,0.001,0.3276007590234981,-0.7443457142857144,2.7818681318681318
14704,93,15,0.26,0.01,0.001,0.30919768931074376,-0.7442293333333334,2.783589743589743
14705,93,16,0.26,0.01,0.001,0.29288568797800657,-0.7441275000000003,2.785096153846154
14706,93,17,0.26,0.01,0.001,0.27831978412696073,-0.7440376470588239,2.7864253393665153
14707,93,18,0.26,0.01,0.001,0.26522774870506377,-0.7439577777777782,2.787606837606837
14708,93,19,0.26,0.01,0.001,0.25339175979917006,-0.7438863157894737,2.7886639676113356
14709,93,20,0.26,0.01,0.001,0.2426353702811035,-0.7438220000000001,2.789615384615384
14710,93,21,0.26,0.01,0.001,0.2328140659121061,-0.7437638095238097,2.79047619047619
14711,93,22,0.26,0.01,0.001,0.22380830714609956,-0.7437109090909093,2.7912587412587406
14712,93,23,0.26,0.01,0.001,0.2155183221582652,-0.7436626086956524,2.7919732441471568
14713,93,24,0.26,0.01,0.001,0.20786015605666922,-0.7436183333333333,2.7926282051282048
14714,93,25,0.26,0.01,0.001,0.20076263531067068,-0.7435776000000003,2.7932307692307687
14715,93,26,0.26,0.01,0.001,0.19416500848703494,-0.7435400000000003,2.7937869822485206
14716,93,27,0.26,0.01,0.001,0.1880150932569666,-0.7435051851851854,2.7943019943019936
14717,93,28,0.26,0.01,0.001,0.18226780691190425,-0.7434728571428573,2.7947802197802196
14718,93,29,0.26,0.01,0.001,0.17688399058499343,-0.7434427586206895,2.795225464190981
14719,93,30,0.26,0.01,0.001,0.17182946068511332,-0.7434146666666668,2.795641025641025
14720,93,31,0.26,0.01,0.001,0.16707423775536678,-0.7433883870967744,2.7960297766749376
14721,96,2,0.26,0.01,0.001,1.0,-0.9450924623512096,2.6211538461538457
14722,96,3,0.26,0.01,0.001,1.0,-0.8592114419261783,2.683333333333333
14723,96,4,0.26,0.01,0.001,0.910765940785334,-0.7489050000000002,2.7144230769230764
14724,96,5,0.26,0.01,0.001,0.7624866224175441,-0.747644,2.733076923076923
14725,96,6,0.26,0.01,0.001,0.6583747272108839,-0.7468033333333332,2.74551282051282
14726,96,7,0.26,0.01,0.001,0.5809200806262972,-0.7462028571428572,2.754395604395604
14727,96,8,0.26,0.01,0.001,0.5208604621099843,-0.7457525,2.7610576923076917
14728,96,9,0.26,0.01,0.001,0.47281577302159267,-0.7454022222222223,2.7662393162393157
14729,96,10,0.26,0.01,0.001,0.43343729421169225,-0.7451220000000001,2.770384615384615
14730,96,11,0.26,0.01,0.001,0.4005267198208454,-0.744892727272727,2.773776223776223
14731,96,12,0.26,0.01,0.001,0.3725785479093884,-0.7447016666666667,2.776602564102564
14732,96,13,0.26,0.01,0.001,0.348525554850478,-0.74454,2.7789940828402364
14733,96,14,0.26,0.01,0.001,0.32758920212124,-0.7444014285714284,2.781043956043956
14734,96,15,0.26,0.01,0.001,0.3091876266192046,-0.7442813333333336,2.782820512820513
14735,96,16,0.26,0.01,0.001,0.29287684739187425,-0.7441762500000001,2.784375
14736,96,17,0.26,0.01,0.001,0.27831195581267165,-0.7440835294117648,2.785746606334841
14737,96,18,0.26,0.01,0.001,0.26522076825511426,-0.7440011111111109,2.7869658119658114
14738,96,19,0.26,0.01,0.001,0.2533854965731272,-0.7439273684210524,2.788056680161943
14739,96,20,0.26,0.01,0.001,0.24262971916148277,-0.7438610000000001,2.789038461538461
14740,96,21,0.26,0.01,0.001,0.232808941362724,-0.7438009523809528,2.7899267399267393
14741,96,22,0.26,0.01,0.001,0.2238036388561594,-0.7437463636363633,2.7907342657342653
14742,96,23,0.26,0.01,0.001,0.21551405179952993,-0.7436965217391307,2.7914715719063543
14743,96,24,0.26,0.01,0.001,0.20785623483548343,-0.7436508333333335,2.7921474358974354
14744,96,25,0.26,0.01,0.001,0.20075902209648294,-0.7436088000000001,2.7927692307692302
14745,96,26,0.26,0.01,0.001,0.1941616683650271,-0.7435700000000003,2.7933431952662717
14746,96,27,0.26,0.01,0.001,0.1880119963967548,-0.7435340740740743,2.7938746438746436
14747,96,28,0.26,0.01,0.001,0.18226492767462107,-0.7435007142857141,2.7943681318681315
14748,96,29,0.26,0.01,0.001,0.17688130681214248,-0.7434696551724137,2.794827586206896
14749,96,30,0.26,0.01,0.001,0.17182695312744592,-0.7434406666666666,2.79525641025641
14750,96,31,0.26,0.01,0.001,0.16707188961064035,-0.743413548387097,2.795657568238213
14751,96,32,0.26,0.01,0.001,0.16258971162309196,-0.7433881250000003,2.796033653846153
14752,99,2,0.26,0.01,0.001,1.0,-0.9450924623512096,2.615384615384615
14753,99,3,0.26,0.01,0.001,1.0,-0.8592114419261783,2.6794871794871793
14754,99,4,0.26,0.01,0.001,0.9106217578357646,-0.7490999999999999,2.7115384615384612
14755,99,5,0.26,0.01,0.001,0.7623948137069184,-0.7478000000000002,2.7307692307692304
14756,99,6,0.26,0.01,0.001,0.6583111861747348,-0.7469333333333334,2.743589743589743
14757,99,7,0.26,0.01,0.001,0.5808735096000046,-0.7463142857142857,2.7527472527472527
14758,99,8,0.26,0.01,0.001,0.5208248703156618,-0.7458500000000001,2.7596153846153846
14759,99,9,0.26,0.01,0.001,0.4727876904054591,-0.7454888888888891,2.764957264957265
14760,99,10,0.26,0.01,0.001,0.43341457269208383,-0.7452000000000001,2.7692307692307687
14761,99,11,0.26,0.01,0.001,0.4005079588453186,-0.744963636363636,2.7727272727272725
14762,99,12,0.26,0.01,0.001,0.37256279546035764,-0.7447666666666666,2.7756410256410255
14763,99,13,0.26,0.01,0.001,0.3485121412719435,-0.7446000000000004,2.7781065088757395
14764,99,14,0.26,0.01,0.001,0.327577642699583,-0.7444571428571428,2.78021978021978
14765,99,15,0.26,0.01,0.001,0.3091775618812245,-0.7443333333333332,2.7820512820512815
14766,99,16,0.26,0.01,0.001,0.29286800512091143,-0.744225,2.783653846153846
14767,99,17,0.26,0.01,0.001,0.27830412609474614,-0.7441294117647059,2.7850678733031673
14768,99,18,0.26,0.01,0.001,0.265213786623473,-0.7440444444444442,2.786324786324786
14769,99,19,0.26,0.01,0.001,0.2533792323429062,-0.7439684210526316,2.78744939271255
14770,99,20,0.26,0.01,0.001,0.24262406718135093,-0.7439000000000002,2.788461538461538
14771,99,21,0.26,0.01,0.001,0.23280381607034853,-0.7438380952380956,2.7893772893772892
14772,99,22,0.26,0.01,0.001,0.22379896992028275,-0.7437818181818183,2.79020979020979
14773,99,23,0.26,0.01,0.001,0.21550978087572065,-0.7437304347826087,2.7909698996655514
14774,99,24,0.26,0.01,0.001,0.20785231311713293,-0.7436833333333335,2.7916666666666665
14775,99,25,0.26,0.01,0.001,0.20075540844257986,-0.7436400000000003,2.7923076923076917
14776,99,26,0.26,0.01,0.001,0.19415832785223222,-0.7436000000000003,2.7928994082840233
14777,99,27,0.26,0.01,0.001,0.1880088991876862,-0.7435629629629632,2.793447293447293
14778,99,28,0.26,0.01,0.001,0.1822620481246209,-0.7435285714285713,2.793956043956044
14779,99,29,0.26,0.01,0.001,0.17687862275789004,-0.7434965517241378,2.794429708222811
14780,99,30,0.26,0.01,0.001,0.171824445315647,-0.7434666666666669,2.7948717948717947
14781,99,31,0.26,0.01,0.001,0.1670695412356397,-0.7434387096774195,2.795285359801489
14782,99,32,0.26,0.01,0.001,0.16258750794992818,-0.7434125,2.795673076923076
14783,99,33,0.26,0.01,0.001,0.15835499461256272,-0.7433878787878788,2.7960372960372957
14784,6,2,0.31,0.01,0.001,1.0,-0.9555755700534774,2.1822580645161294
14785,9,2,0.31,0.01,0.001,1.0,-0.9555755700534774,2.17741935483871
14786,9,3,0.31,0.01,0.001,1.0,-0.9044635915128545,2.1827956989247315
14787,12,2,0.31,0.01,0.001,1.0,-0.9555755700534774,2.1725806451612906
14788,12,3,0.31,0.01,0.001,1.0,-0.9044635915128545,2.1795698924731184
14789,12,4,0.31,0.01,0.001,1.0,-0.7688635278536802,2.1830645161290327
14790,15,2,0.31,0.01,0.001,1.0,-0.9555755700534774,2.167741935483871
14791,15,3,0.31,0.01,0.001,1.0,-0.9044635915128545,2.1763440860215058
14792,15,4,0.31,0.01,0.001,1.0,-0.7688635278536802,2.1806451612903226
14793,15,5,0.31,0.01,0.001,0.8859677160324291,-0.6940920000000004,2.1832258064516132
14794,18,2,0.31,0.01,0.001,1.0,-0.9555755700534774,2.162903225806452
14795,18,3,0.31,0.01,0.001,1.0,-0.9044635915128545,2.1731182795698927
14796,18,4,0.31,0.01,0.001,1.0,-0.7688635278536802,2.178225806451613
14797,18,5,0.31,0.01,0.001,0.8858638533782099,-0.6942780000000002,2.1812903225806455
14798,18,6,0.31,0.01,0.001,0.7642567353056042,-0.6940816666666673,2.1833333333333336
14799,21,2,0.31,0.01,0.001,1.0,-0.9555755700534774,2.1580645161290324
14800,21,3,0.31,0.01,0.001,1.0,-0.9044635915128545,2.16989247311828
14801,21,4,0.31,0.01,0.001,1.0,-0.7688635278536802,2.1758064516129036
14802,21,5,0.31,0.01,0.001,0.8857599275151499,-0.694464,2.1793548387096777
14803,21,6,0.31,0.01,0.001,0.7641846145553849,-0.694236666666667,2.181720430107527
14804,21,7,0.31,0.01,0.001,0.673882950013825,-0.6940742857142859,2.183410138248848
14805,24,2,0.31,0.01,0.001,1.0,-0.9555755700534774,2.1532258064516134
14806,24,3,0.31,0.01,0.001,1.0,-0.9044635915128545,2.166666666666667
14807,24,4,0.31,0.01,0.001,1.0,-0.7688635278536802,2.173387096774194
14808,24,5,0.31,0.01,0.001,0.8856559383662663,-0.6946500000000002,2.17741935483871
14809,24,6,0.31,0.01,0.001,0.7641124572358661,-0.694391666666667,2.1801075268817205
14810,24,7,0.31,0.01,0.001,0.6738299665371623,-0.6942071428571434,2.1820276497695854
14811,24,8,0.31,0.01,0.001,0.6039012770479374,-0.6940687500000001,2.183467741935484
14812,27,2,0.31,0.01,0.001,1.0,-0.9555755700534774,2.1483870967741936
14813,27,3,0.31,0.01,0.001,1.0,-0.9044635915128545,2.163440860215054
14814,27,4,0.31,0.01,0.001,1.0,-0.7688635278536802,2.1709677419354843
14815,27,5,0.31,0.01,0.001,0.8855518858544367,-0.6948360000000001,2.175483870967742
14816,27,6,0.31,0.01,0.001,0.7640402633099437,-0.6945466666666666,2.178494623655914
14817,27,7,0.31,0.01,0.001,0.673776960035884,-0.6943400000000001,2.1806451612903226
14818,27,8,0.31,0.01,0.001,0.6038607134091594,-0.6941850000000003,2.1822580645161294
14819,27,9,0.31,0.01,0.001,0.5479766456345049,-0.6940644444444444,2.1835125448028676
14820,30,2,0.31,0.01,0.001,1.0,-0.9555755700534774,2.1435483870967746
14821,30,3,0.31,0.01,0.001,1.0,-0.9044635915128545,2.1602150537634413
14822,30,4,0.31,0.01,0.001,1.0,-0.7688635278536802,2.168548387096774
14823,30,5,0.31,0.01,0.001,0.8854477699023966,-0.695022,2.1735483870967744
14824,30,6,0.31,0.01,0.001,0.7639680327404569,-0.6947016666666668,2.176881720430108
14825,30,7,0.31,0.01,0.001,0.6737239304899698,-0.6944728571428577,2.1792626728110602
14826,30,8,0.31,0.01,0.001,0.6038201343479217,-0.6943012500000002,2.1810483870967747
14827,30,9,0.31,0.01,0.001,0.5479445964799268,-0.6941677777777779,2.1824372759856634
14828,30,10,0.31,0.01,0.001,0.5021760187657739,-0.694061,2.1835483870967742
14829,33,2,0.31,0.01,0.001,1.0,-0.9555755700534774,2.138709677419355
14830,33,3,0.31,0.01,0.001,1.0,-0.9044635915128545,2.156989247311828
14831,33,4,0.31,0.01,0.001,1.0,-0.7688635278536802,2.166129032258065
14832,33,5,0.31,0.01,0.001,0.8853435904327408,-0.6952079999999998,2.1716129032258067
14833,33,6,0.31,0.01,0.001,0.7638957654901884,-0.6948566666666667,2.175268817204301
14834,33,7,0.31,0.01,0.001,0.6736708778793739,-0.6946057142857149,2.1778801843317974
14835,33,8,0.31,0.01,0.001,0.6037795398524922,-0.6944175000000001,2.1798387096774197
14836,33,9,0.31,0.01,0.001,0.5479125364948824,-0.6942711111111108,2.181362007168459
14837,33,10,0.31,0.01,0.001,0.5021500596814016,-0.6941539999999998,2.182580645161291
14838,33,11,0.31,0.01,0.001,0.4639224966015074,-0.6940581818181824,2.1835777126099707
14839,36,2,0.31,0.01,0.001,1.0,-0.9555755700534774,2.133870967741936
14840,36,3,0.31,0.01,0.001,1.0,-0.9044635915128545,2.1537634408602155
14841,36,4,0.31,0.01,0.001,1.0,-0.7688635278536802,2.163709677419355
14842,36,5,0.31,0.01,0.001,0.885239347367922,-0.6953940000000003,2.169677419354839
14843,36,6,0.31,0.01,0.001,0.7638234615218642,-0.6950116666666669,2.173655913978495
14844,36,7,0.31,0.01,0.001,0.673617802184024,-0.6947385714285716,2.1764976958525346
14845,36,8,0.31,0.01,0.001,0.6037389299111259,-0.6945337500000003,2.1786290322580646
14846,36,9,0.31,0.01,0.001,0.547880465672049,-0.6943744444444447,2.180286738351255
14847,36,10,0.31,0.01,0.001,0.5021240927023305,-0.6942470000000001,2.1816129032258065
14848,36,11,0.31,0.01,0.001,0.4639010433069206,-0.6941427272727274,2.1826979472140766
14849,36,12,0.31,0.01,0.001,0.43145396643755357,-0.6940558333333339,2.183602150537635
14850,39,2,0.31,0.01,0.001,1.0,-0.9555755700534774,2.1290322580645165
14851,39,3,0.31,0.01,0.001,1.0,-0.9044635915128545,2.1505376344086025
14852,39,4,0.31,0.01,0.001,1.0,-0.7688635278536802,2.1612903225806455
14853,39,5,0.31,0.01,0.001,0.8851350406302511,-0.6955800000000001,2.167741935483871
14854,39,6,0.31,0.01,0.001,0.7637511207981533,-0.6951666666666667,2.1720430107526885
14855,39,7,0.31,0.01,0.001,0.6735647033838215,-0.6948714285714288,2.1751152073732722
14856,39,8,0.31,0.01,0.001,0.6036983045120642,-0.6946500000000002,2.17741935483871
14857,39,9,0.31,0.01,0.001,0.547848384004097,-0.6944777777777779,2.1792114695340503
14858,39,10,0.31,0.01,0.001,0.5020981178237576,-0.6943400000000001,2.1806451612903226
14859,39,11,0.31,0.01,0.001,0.4638795840813671,-0.6942272727272729,2.181818181818182
14860,39,12,0.31,0.01,0.001,0.4314359400568556,-0.6941333333333336,2.1827956989247315
14861,39,13,0.31,0.01,0.001,0.40352281630843095,-0.6940538461538464,2.1836228287841193
14862,42,2,0.31,0.01,0.001,1.0,-0.9555755700534774,2.124193548387097
14863,42,3,0.31,0.01,0.001,1.0,-0.9044635915128545,2.1473118279569894
14864,42,4,0.31,0.01,0.001,1.0,-0.7688635278536802,2.1588709677419358
14865,42,5,0.31,0.01,0.001,0.885030670141896,-0.695766,2.1658064516129034
14866,42,6,0.31,0.01,0.001,0.763678743281668,-0.6953216666666668,2.170430107526882
14867,42,7,0.31,0.01,0.001,0.6735115814586419,-0.6950042857142857,2.1737327188940094
14868,42,8,0.31,0.01,0.001,0.6036576636435349,-0.69476625,2.176209677419355
14869,42,9,0.31,0.01,0.001,0.547816291483689,-0.6945811111111112,2.178136200716846
14870,42,10,0.31,0.01,0.001,0.5020721350408749,-0.6944330000000003,2.179677419354839
14871,42,11,0.31,0.01,0.001,0.4638581189215667,-0.6943118181818184,2.1809384164222876
14872,42,12,0.31,0.01,0.001,0.4314179091080838,-0.6942108333333337,2.181989247311828
14873,42,13,0.31,0.01,0.001,0.4035074568015494,-0.6941253846153849,2.18287841191067
14874,42,14,0.31,0.01,0.001,0.37921982389117553,-0.6940521428571432,2.1836405529953917
14875,45,2,0.31,0.01,0.001,1.0,-0.9555755700534774,2.1193548387096777
14876,45,3,0.31,0.01,0.001,1.0,-0.9044635915128545,2.1440860215053767
14877,45,4,0.31,0.01,0.001,1.0,-0.7688635278536802,2.156451612903226
14878,45,5,0.31,0.01,0.001,0.8849262358248824,-0.6959519999999999,2.1638709677419357
14879,45,6,0.31,0.01,0.001,0.7636063289349632,-0.6954766666666667,2.1688172043010754
14880,45,7,0.31,0.01,0.001,0.6734584363883339,-0.6951371428571429,2.1723502304147466
14881,45,8,0.31,0.01,0.001,0.6036170072937523,-0.6948825000000003,2.1750000000000003
14882,45,9,0.31,0.01,0.001,0.5477841881034803,-0.6946844444444447,2.177060931899642
14883,45,10,0.31,0.01,0.001,0.5020461443488705,-0.6945259999999999,2.178709677419355
14884,45,11,0.31,0.01,0.001,0.46383664782423645,-0.6943963636363639,2.180058651026393
14885,45,12,0.31,0.01,0.001,0.4313998735889223,-0.6942883333333338,2.1811827956989247
14886,45,13,0.31,0.01,0.001,0.40349209370194083,-0.6941969230769232,2.1821339950372214
14887,45,14,0.31,0.01,0.001,0.37920658041908784,-0.6941185714285717,2.1829493087557603
14888,45,15,0.31,0.01,0.001,0.35786602387499544,-0.6940506666666668,2.183655913978495
14889,48,2,0.31,0.01,0.001,1.0,-0.9555755700534774,2.1145161290322583
14890,48,3,0.31,0.01,0.001,1.0,-0.9044635915128545,2.1408602150537637
14891,48,4,0.31,0.01,0.001,1.0,-0.7688635278536802,2.1540322580645164
14892,48,5,0.31,0.01,0.001,0.8848217376010925,-0.6961379999999999,2.161935483870968
14893,48,6,0.31,0.01,0.001,0.7635338777205367,-0.6956316666666671,2.167204301075269
14894,48,7,0.31,0.01,0.001,0.6734052681527203,-0.6952700000000003,2.1709677419354843
14895,48,8,0.31,0.01,0.001,0.6035763354509179,-0.6949987500000003,2.173790322580645
14896,48,9,0.31,0.01,0.001,0.5477520738561188,-0.6947877777777778,2.1759856630824372
14897,48,10,0.31,0.01,0.001,0.5020201457429277,-0.6946190000000002,2.177741935483871
14898,48,11,0.31,0.01,0.001,0.46381517078609064,-0.6944809090909092,2.1791788856304986
14899,48,12,0.31,0.01,0.001,0.4313818334970536,-0.6943658333333336,2.1803763440860218
14900,48,13,0.31,0.01,0.001,0.403476727007924,-0.6942684615384617,2.181389578163772
14901,48,14,0.31,0.01,0.001,0.37919333407058986,-0.6941850000000003,2.1822580645161294
14902,48,15,0.31,0.01,0.001,0.35785448747848814,-0.694112666666667,2.183010752688172
14903,48,16,0.31,0.01,0.001,0.33894371095186354,-0.6940493750000001,2.18366935483871
14904,51,2,0.31,0.01,0.001,1.0,-0.9555755700534774,2.109677419354839
14905,51,3,0.31,0.01,0.001,1.0,-0.9044635915128545,2.137634408602151
14906,51,4,0.31,0.01,0.001,1.0,-0.7688635278536802,2.1516129032258067
14907,51,5,0.31,0.01,0.001,0.8847171753922651,-0.6963239999999999,2.16
14908,51,6,0.31,0.01,0.001,0.7634613896008293,-0.6957866666666668,2.1655913978494623
14909,51,7,0.31,0.01,0.001,0.6733520767315972,-0.6954028571428577,2.1695852534562214
14910,51,8,0.31,0.01,0.001,0.603535648103219,-0.695115,2.1725806451612906
14911,51,9,0.31,0.01,0.001,0.5477199487342447,-0.6948911111111113,2.174910394265233
14912,51,10,0.31,0.01,0.001,0.5019941392182259,-0.6947119999999996,2.1767741935483875
14913,51,11,0.31,0.01,0.001,0.4637936878038408,-0.6945654545454549,2.1782991202346045
14914,51,12,0.31,0.01,0.001,0.43136378883015836,-0.6944433333333335,2.1795698924731184
14915,51,13,0.31,0.01,0.001,0.40346135671781663,-0.69434,2.1806451612903226
14916,51,14,0.31,0.01,0.001,0.379180084844432,-0.6942514285714285,2.181566820276498
14917,51,15,0.31,0.01,0.001,0.3578429487434431,-0.6941746666666668,2.1823655913978497
14918,51,16,0.31,0.01,0.001,0.338933571647902,-0.6941075000000001,2.1830645161290327
14919,51,17,0.31,0.01,0.001,0.32205094906185666,-0.6940482352941179,2.1836812144212527
14920,54,2,0.31,0.01,0.001,1.0,-0.9555755700534774,2.1048387096774195
14921,54,3,0.31,0.01,0.001,1.0,-0.9044635915128545,2.134408602150538
14922,54,4,0.31,0.01,0.001,1.0,-0.7688635278536802,2.149193548387097
14923,54,5,0.31,0.01,0.001,0.8846125491199953,-0.6965100000000002,2.1580645161290324
14924,54,6,0.31,0.01,0.001,0.763388864538224,-0.6959416666666668,2.163978494623656
14925,54,7,0.31,0.01,0.001,0.6732988621047347,-0.6955357142857148,2.1682027649769586
14926,54,8,0.31,0.01,0.001,0.6034949452388294,-0.6952312500000004,2.171370967741936
14927,54,9,0.31,0.01,0.001,0.5476878127304908,-0.6949944444444447,2.173835125448029
14928,54,10,0.31,0.01,0.001,0.5019681247699394,-0.694805,2.1758064516129036
14929,54,11,0.31,0.01,0.001,0.46377219887419585,-0.69465,2.17741935483871
14930,54,12,0.31,0.01,0.001,0.4313457395859156,-0.694520833333333,2.178763440860215
14931,54,13,0.31,0.01,0.001,0.40344598282993527,-0.6944115384615386,2.1799007444168734
14932,54,14,0.31,0.01,0.001,0.37916683273936347,-0.6943178571428572,2.1808755760368665
14933,54,15,0.31,0.01,0.001,0.357831407668912,-0.6942366666666666,2.181720430107527
14934,54,16,0.31,0.01,0.001,0.33892343041710976,-0.6941656250000001,2.182459677419355
14935,54,17,0.31,0.01,0.001,0.3220419676167416,-0.6941029411764705,2.183111954459203
14936,54,18,0.31,0.01,0.001,0.30687072005298077,-0.694047222222222,2.1836917562724016
14937,57,2,0.31,0.01,0.001,1.0,-0.9555755700534774,2.1
14938,57,3,0.31,0.01,0.001,1.0,-0.9044635915128545,2.131182795698925
14939,57,4,0.31,0.01,0.001,1.0,-0.7688635278536802,2.1467741935483873
14940,57,5,0.31,0.01,0.001,0.8845078587057339,-0.6966960000000002,2.1561290322580646
14941,57,6,0.31,0.01,0.001,0.7633163024950462,-0.6960966666666668,2.1623655913978497
14942,57,7,0.31,0.01,0.001,0.6732456242518758,-0.6956685714285715,2.166820276497696
14943,57,8,0.31,0.01,0.001,0.6034542268459099,-0.6953475,2.170161290322581
14944,57,9,0.31,0.01,0.001,0.5476556658374827,-0.695097777777778,2.1727598566308246
14945,57,10,0.31,0.01,0.001,0.5019421023932386,-0.6948979999999999,2.1748387096774193
14946,57,11,0.31,0.01,0.001,0.46375070399386176,-0.6947345454545457,2.1765395894428154
14947,57,12,0.31,0.01,0.001,0.4313276857620023,-0.6945983333333335,2.177956989247312
14948,57,13,0.31,0.01,0.001,0.40343060534259517,-0.694483076923077,2.1791563275434243
14949,57,14,0.31,0.01,0.001,0.37915357775413305,-0.6943842857142859,2.180184331797235
14950,57,15,0.31,0.01,0.001,0.35781986425394596,-0.694298666666667,2.1810752688172044
14951,57,16,0.31,0.01,0.001,0.3389132872587544,-0.6942237499999999,2.1818548387096777
14952,57,17,0.31,0.01,0.001,0.32203298456526314,-0.6941576470588238,2.1825426944971538
14953,57,18,0.31,0.01,0.001,0.30686270889202705,-0.6940988888888893,2.1831541218637995
14954,57,19,0.31,0.01,0.001,0.2931494796828304,-0.6940463157894737,2.1837011884550086
14955,60,2,0.31,0.01,0.001,1.0,-0.9555755700534774,2.095161290322581
14956,60,3,0.31,0.01,0.001,1.0,-0.9044635915128545,2.1279569892473122
14957,60,4,0.31,0.01,0.001,1.0,-0.7688635278536802,2.1443548387096776
14958,60,5,0.31,0.01,0.001,0.8844031040707869,-0.6968820000000002,2.154193548387097
14959,60,6,0.31,0.01,0.001,0.7632437034335642,-0.6962516666666665,2.1607526881720434
14960,60,7,0.31,0.01,0.001,0.6731923631527373,-0.6958014285714289,2.1654377880184335
14961,60,8,0.31,0.01,0.001,0.6034134929126072,-0.69546375,2.1689516129032262
14962,60,9,0.31,0.01,0.001,0.5476235080478382,-0.6952011111111113,2.1716845878136204
14963,60,10,0.31,0.01,0.001,0.5019160720832893,-0.6949910000000002,2.173870967741936
14964,60,11,0.31,0.01,0.001,0.4637292031595421,-0.694819090909091,2.175659824046921
14965,60,12,0.31,0.01,0.001,0.43130962735609407,-0.6946758333333334,2.1771505376344087
14966,60,13,0.31,0.01,0.001,0.4034152242541105,-0.6945546153846154,2.1784119106699755
14967,60,14,0.31,0.01,0.001,0.3791403198874884,-0.6944507142857146,2.179493087557604
14968,60,15,0.31,0.01,0.001,0.35780831849759565,-0.6943606666666668,2.180430107526882
14969,60,16,0.31,0.01,0.001,0.33890314217210304,-0.6942818749999999,2.1812500000000004
14970,60,17,0.31,0.01,0.001,0.3220239999068467,-0.6942123529411763,2.1819734345351045
